Fonction;Operation;nbIteration;Marge d'erreur (%);Temps d'entrainement(nanosecondes);
Tanh;XOR;703;0,001440;741200;
Tanh;XOR;704;0,001436;734800;
Tanh;XOR;705;0,001432;735900;
Tanh;XOR;706;0,001428;745600;
Tanh;XOR;707;0,001423;739000;
Tanh;XOR;708;0,001419;736000;
Tanh;XOR;709;0,001415;742500;
Tanh;XOR;710;0,001411;748900;
Tanh;XOR;711;0,001407;748100;
Tanh;XOR;712;0,001403;741300;
Tanh;XOR;713;0,001399;745100;
Tanh;XOR;714;0,001394;768600;
Tanh;XOR;715;0,001390;748400;
Tanh;XOR;716;0,001386;743600;
Tanh;XOR;717;0,001382;753800;
Tanh;XOR;718;0,001378;766900;
Tanh;XOR;719;0,001374;755900;
Tanh;XOR;720;0,001370;1050300;
Tanh;XOR;721;0,001366;754300;
Tanh;XOR;722;0,001362;778200;
Tanh;XOR;723;0,001359;751300;
Tanh;XOR;724;0,001355;780300;
Tanh;XOR;725;0,001351;770500;
Tanh;XOR;726;0,001347;762800;
Tanh;XOR;727;0,001343;767800;
Tanh;XOR;728;0,001339;763000;
Tanh;XOR;729;0,001335;769800;
Tanh;XOR;730;0,001332;769800;
Tanh;XOR;731;0,001328;765300;
Tanh;XOR;732;0,001324;763700;
Tanh;XOR;733;0,001320;766500;
Tanh;XOR;734;0,001316;765500;
Tanh;XOR;735;0,001313;769400;
Tanh;XOR;736;0,001309;778800;
Tanh;XOR;737;0,001305;777100;
Tanh;XOR;738;0,001302;789500;
Tanh;XOR;739;0,001298;774400;
Tanh;XOR;740;0,001294;825900;
Tanh;XOR;741;0,001291;806700;
Tanh;XOR;742;0,001287;793100;
Tanh;XOR;743;0,001283;806500;
Tanh;XOR;744;0,001280;780900;
Tanh;XOR;745;0,001276;800600;
Tanh;XOR;746;0,001273;788700;
Tanh;XOR;747;0,001269;805900;
Tanh;XOR;748;0,001266;814000;
Tanh;XOR;749;0,001262;804200;
Tanh;XOR;750;0,001259;792000;
Tanh;XOR;751;0,001255;797200;
Tanh;XOR;752;0,001252;789600;
Tanh;XOR;753;0,001248;910500;
Tanh;XOR;754;0,001245;896000;
Tanh;XOR;755;0,001241;874300;
Tanh;XOR;756;0,001238;840900;
Tanh;XOR;757;0,001234;825600;
Tanh;XOR;758;0,001231;827500;
Tanh;XOR;759;0,001228;914800;
Tanh;XOR;760;0,001224;861700;
Tanh;XOR;761;0,001221;834200;
Tanh;XOR;762;0,001218;860100;
Tanh;XOR;763;0,001214;852500;
Tanh;XOR;764;0,001211;852400;
Tanh;XOR;765;0,001208;873000;
Tanh;XOR;766;0,001204;858700;
Tanh;XOR;767;0,001201;859600;
Tanh;XOR;768;0,001198;844900;
Tanh;XOR;769;0,001195;861400;
Tanh;XOR;770;0,001191;858600;
Tanh;XOR;771;0,001188;847300;
Tanh;XOR;772;0,001185;855900;
Tanh;XOR;773;0,001182;858800;
Tanh;XOR;774;0,001179;857600;
Tanh;XOR;775;0,001176;850800;
Tanh;XOR;776;0,001172;891700;
Tanh;XOR;777;0,001169;864600;
Tanh;XOR;778;0,001166;948600;
Tanh;XOR;779;0,001163;840200;
Tanh;XOR;780;0,001160;871400;
Tanh;XOR;781;0,001157;859900;
Tanh;XOR;782;0,001154;848900;
Tanh;XOR;783;0,001151;849300;
Tanh;XOR;784;0,001148;856100;
Tanh;XOR;785;0,001145;844900;
Tanh;XOR;786;0,001142;852800;
Tanh;XOR;787;0,001138;855700;
Tanh;XOR;788;0,001135;861700;
Tanh;XOR;789;0,001132;858100;
Tanh;XOR;790;0,001130;872700;
Tanh;XOR;791;0,001127;878500;
Tanh;XOR;792;0,001124;845600;
Tanh;XOR;793;0,001121;851200;
Tanh;XOR;794;0,001118;874900;
Tanh;XOR;795;0,001115;875400;
Tanh;XOR;796;0,001112;1009100;
Tanh;XOR;797;0,001109;885100;
Tanh;XOR;798;0,001106;869900;
Tanh;XOR;799;0,001103;882400;
Tanh;XOR;800;0,001100;878400;
Tanh;XOR;801;0,001097;879800;
Tanh;XOR;802;0,001095;876500;
Tanh;XOR;803;0,001092;892800;
Tanh;XOR;804;0,001089;900300;
Tanh;XOR;805;0,001086;879500;
Tanh;XOR;806;0,001083;926500;
Tanh;XOR;807;0,001081;897800;
Tanh;XOR;808;0,001078;902200;
Tanh;XOR;809;0,001075;900300;
Tanh;XOR;810;0,001072;889000;
Tanh;XOR;811;0,001070;901300;
Tanh;XOR;812;0,001067;912200;
Tanh;XOR;813;0,001064;918300;
Tanh;XOR;814;0,001061;919300;
Tanh;XOR;815;0,001059;930600;
Tanh;XOR;816;0,001056;936400;
Tanh;XOR;817;0,001053;902400;
Tanh;XOR;818;0,001051;901900;
Tanh;XOR;819;0,001048;927300;
Tanh;XOR;820;0,001045;904100;
Tanh;XOR;821;0,001043;909100;
Tanh;XOR;822;0,001040;945100;
Tanh;XOR;823;0,001037;915300;
Tanh;XOR;824;0,001035;920200;
Tanh;XOR;825;0,001032;943000;
Tanh;XOR;826;0,001030;954200;
Tanh;XOR;827;0,001027;959000;
Tanh;XOR;828;0,001024;915000;
Tanh;XOR;829;0,001022;935600;
Tanh;XOR;830;0,001019;925700;
Tanh;XOR;831;0,001017;928000;
Tanh;XOR;832;0,001014;931300;
Tanh;XOR;833;0,001012;929800;
Tanh;XOR;834;0,001009;916500;
Tanh;XOR;835;0,001007;921000;
Tanh;XOR;836;0,001004;947000;
Tanh;XOR;837;0,001002;926600;
Tanh;XOR;838;0,000999;925000;
Tanh;XOR;839;0,000997;929300;
Tanh;XOR;840;0,000994;933200;
Tanh;XOR;841;0,000992;927400;
Tanh;XOR;842;0,000989;951000;
Tanh;XOR;843;0,000987;946500;
Tanh;XOR;844;0,000984;937400;
Tanh;XOR;845;0,000982;926100;
Tanh;XOR;846;0,000980;965800;
Tanh;XOR;847;0,000977;1007300;
Tanh;XOR;848;0,000975;998300;
Tanh;XOR;849;0,000972;964600;
Tanh;XOR;850;0,000970;970700;
Tanh;XOR;851;0,000968;964200;
Tanh;XOR;852;0,000965;1006300;
Tanh;XOR;853;0,000963;963100;
Tanh;XOR;854;0,000961;969900;
Tanh;XOR;855;0,000958;974500;
Tanh;XOR;856;0,000956;983800;
Tanh;XOR;857;0,000954;965200;
Tanh;XOR;858;0,000951;964800;
Tanh;XOR;859;0,000949;991700;
Tanh;XOR;860;0,000947;969100;
Tanh;XOR;861;0,000944;964700;
Tanh;XOR;862;0,000942;993400;
Tanh;XOR;863;0,000940;1024100;
Tanh;XOR;864;0,000938;972000;
Tanh;XOR;865;0,000935;979600;
Tanh;XOR;866;0,000933;980400;
Tanh;XOR;867;0,000931;974900;
Tanh;XOR;868;0,000929;987800;
Tanh;XOR;869;0,000926;980600;
Tanh;XOR;870;0,000924;976500;
Tanh;XOR;871;0,000922;986600;
Tanh;XOR;872;0,000920;987100;
Tanh;XOR;873;0,000918;982000;
Tanh;XOR;874;0,000915;990500;
Tanh;XOR;875;0,000913;1009700;
Tanh;XOR;876;0,000911;990800;
Tanh;XOR;877;0,000909;993400;
Tanh;XOR;878;0,000907;1007100;
Tanh;XOR;879;0,000905;1031000;
Tanh;XOR;880;0,000903;1014300;
Tanh;XOR;881;0,000900;997300;
Tanh;XOR;882;0,000898;994300;
Tanh;XOR;883;0,000896;1002200;
Tanh;XOR;884;0,000894;1003600;
Tanh;XOR;885;0,000892;996100;
Tanh;XOR;886;0,000890;992000;
Tanh;XOR;887;0,000888;1029000;
Tanh;XOR;888;0,000886;1005100;
Tanh;XOR;889;0,000884;1031200;
Tanh;XOR;890;0,000882;1032500;
Tanh;XOR;891;0,000880;995600;
Tanh;XOR;892;0,000877;1007600;
Tanh;XOR;893;0,000875;1024200;
Tanh;XOR;894;0,000873;1043100;
Tanh;XOR;895;0,000871;1000600;
Tanh;XOR;896;0,000869;1021300;
Tanh;XOR;897;0,000867;1021200;
Tanh;XOR;898;0,000865;1009000;
Tanh;XOR;899;0,000863;1014400;
Tanh;XOR;900;0,000861;1026700;
Tanh;XOR;901;0,000859;1007900;
Tanh;XOR;902;0,000857;1024600;
Tanh;XOR;903;0,000855;1036000;
Tanh;XOR;904;0,000853;1025400;
Tanh;XOR;905;0,000852;1028800;
Tanh;XOR;906;0,000850;1026900;
Tanh;XOR;907;0,000848;1018800;
Tanh;XOR;908;0,000846;1038000;
Tanh;XOR;909;0,000844;1066000;
Tanh;XOR;910;0,000842;1017500;
Tanh;XOR;911;0,000840;1027600;
Tanh;XOR;912;0,000838;1044800;
Tanh;XOR;913;0,000836;1042900;
Tanh;XOR;914;0,000834;1024100;
Tanh;XOR;915;0,000832;1051600;
Tanh;XOR;916;0,000830;1041100;
Tanh;XOR;917;0,000829;1032900;
Tanh;XOR;918;0,000827;1055800;
Tanh;XOR;919;0,000825;1057800;
Tanh;XOR;920;0,000823;1039800;
Tanh;XOR;921;0,000821;1043700;
Tanh;XOR;922;0,000819;1041600;
Tanh;XOR;923;0,000817;1061000;
Tanh;XOR;924;0,000816;1098600;
Tanh;XOR;925;0,000814;1065200;
Tanh;XOR;926;0,000812;1042400;
Tanh;XOR;927;0,000810;1060000;
Tanh;XOR;928;0,000808;1057900;
Tanh;XOR;929;0,000806;1045300;
Tanh;XOR;930;0,000805;1057700;
Tanh;XOR;931;0,000803;1050900;
Tanh;XOR;932;0,000801;1044300;
Tanh;XOR;933;0,000799;1063700;
Tanh;XOR;934;0,000798;1060800;
Tanh;XOR;935;0,000796;1046700;
Tanh;XOR;936;0,000794;1061100;
Tanh;XOR;937;0,000792;1059900;
Tanh;XOR;938;0,000790;1056700;
Tanh;XOR;939;0,000789;1109900;
Tanh;XOR;940;0,000787;1072400;
Tanh;XOR;941;0,000785;1074800;
Tanh;XOR;942;0,000784;1069500;
Tanh;XOR;943;0,000782;1074600;
Tanh;XOR;944;0,000780;1056800;
Tanh;XOR;945;0,000778;1072100;
Tanh;XOR;946;0,000777;1118400;
Tanh;XOR;947;0,000775;1086500;
Tanh;XOR;948;0,000773;1091300;
Tanh;XOR;949;0,000772;1086200;
Tanh;XOR;950;0,000770;1091500;
Tanh;XOR;951;0,000768;1081300;
Tanh;XOR;952;0,000767;1089000;
Tanh;XOR;953;0,000765;1087500;
Tanh;XOR;954;0,000763;1386900;
Tanh;XOR;955;0,000762;1416200;
Tanh;XOR;956;0,000760;1083700;
Tanh;XOR;957;0,000758;1075900;
Tanh;XOR;958;0,000757;1081900;
Tanh;XOR;959;0,000755;1096600;
Tanh;XOR;960;0,000753;1075400;
Tanh;XOR;961;0,000752;1076600;
Tanh;XOR;962;0,000750;1111600;
Tanh;XOR;963;0,000749;1078800;
Tanh;XOR;964;0,000747;1079800;
Tanh;XOR;965;0,000745;1110000;
Tanh;XOR;966;0,000744;1084500;
Tanh;XOR;967;0,000742;1239800;
Tanh;XOR;968;0,000741;1169300;
Tanh;XOR;969;0,000739;1119900;
Tanh;XOR;970;0,000737;1118500;
Tanh;XOR;971;0,000736;1136800;
Tanh;XOR;972;0,000734;1108500;
Tanh;XOR;973;0,000733;1104500;
Tanh;XOR;974;0,000731;1073300;
Tanh;XOR;975;0,000730;1081500;
Tanh;XOR;976;0,000728;1085000;
Tanh;XOR;977;0,000726;1070700;
Tanh;XOR;978;0,000725;1091500;
Tanh;XOR;979;0,000723;1084400;
Tanh;XOR;980;0,000722;1073800;
Tanh;XOR;981;0,000720;1142100;
Tanh;XOR;982;0,000719;1115200;
Tanh;XOR;983;0,000717;1078300;
Tanh;XOR;984;0,000716;1114700;
Tanh;XOR;985;0,000714;1091500;
Tanh;XOR;986;0,000713;1084400;
Tanh;XOR;987;0,000711;1104900;
Tanh;XOR;988;0,000710;1094800;
Tanh;XOR;989;0,000708;1083200;
Tanh;XOR;990;0,000707;1104800;
Tanh;XOR;991;0,000705;1100800;
Tanh;XOR;992;0,000704;1090500;
Tanh;XOR;993;0,000702;1099600;
Tanh;XOR;994;0,000701;1104500;
Tanh;XOR;995;0,000699;1180300;
Tanh;XOR;996;0,000698;1115500;
Tanh;XOR;997;0,000697;1105200;
Tanh;XOR;998;0,000695;1094200;
Tanh;XOR;999;0,000694;1121500;
Tanh;XOR;1000;0,000692;1118300;
