Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Tanh;OR;733;100,000000;1383100;
Tanh;OR;734;100,000000;943700;
Tanh;OR;735;100,000000;940500;
Tanh;OR;736;100,000000;945600;
Tanh;OR;737;100,000000;943000;
Tanh;OR;738;100,000000;1054000;
Tanh;OR;739;100,000000;985900;
Tanh;OR;740;100,000000;1108200;
Tanh;OR;741;100,000000;948400;
Tanh;OR;742;100,000000;952900;
Tanh;OR;743;100,000000;951700;
Tanh;OR;744;100,000000;956300;
Tanh;OR;745;100,000000;953600;
Tanh;OR;746;100,000000;956900;
Tanh;OR;747;100,000000;1048700;
Tanh;OR;748;100,000000;1064100;
Tanh;OR;749;100,000000;1182900;
Tanh;OR;750;100,000000;1068500;
Tanh;OR;751;100,000000;965600;
Tanh;OR;752;100,000000;997700;
Tanh;OR;753;100,000000;966600;
Tanh;OR;754;100,000000;966400;
Tanh;OR;755;100,000000;969500;
Tanh;OR;756;100,000000;968100;
Tanh;OR;757;100,000000;1074600;
Tanh;OR;758;100,000000;970400;
Tanh;OR;759;100,000000;973400;
Tanh;OR;760;100,000000;975500;
Tanh;OR;761;100,000000;973900;
Tanh;OR;762;100,000000;1014500;
Tanh;OR;763;100,000000;1197200;
Tanh;OR;764;100,000000;982300;
Tanh;OR;765;100,000000;1411900;
Tanh;OR;766;100,000000;1037100;
Tanh;OR;767;100,000000;1303600;
Tanh;OR;768;100,000000;985900;
Tanh;OR;769;100,000000;1014900;
Tanh;OR;770;100,000000;1016600;
Tanh;OR;771;100,000000;1036600;
Tanh;OR;772;100,000000;1032400;
Tanh;OR;773;100,000000;1038100;
Tanh;OR;774;100,000000;1039500;
Tanh;OR;775;100,000000;1036600;
Tanh;OR;776;100,000000;1042300;
Tanh;OR;777;100,000000;1040000;
Tanh;OR;778;100,000000;1044700;
Tanh;OR;779;100,000000;1125000;
Tanh;OR;780;100,000000;1061000;
Tanh;OR;781;100,000000;1044500;
Tanh;OR;782;100,000000;1051800;
Tanh;OR;783;100,000000;1051000;
Tanh;OR;784;100,000000;1049100;
Tanh;OR;785;100,000000;1052200;
Tanh;OR;786;100,000000;1051500;
Tanh;OR;787;100,000000;1054700;
Tanh;OR;788;100,000000;1058500;
Tanh;OR;789;100,000000;1056400;
Tanh;OR;790;100,000000;1061200;
Tanh;OR;791;100,000000;1058900;
Tanh;OR;792;100,000000;1063400;
Tanh;OR;793;100,000000;1061000;
Tanh;OR;794;100,000000;1115700;
Tanh;OR;795;100,000000;1173300;
Tanh;OR;796;100,000000;1189900;
Tanh;OR;797;100,000000;1080700;
Tanh;OR;798;100,000000;1071900;
Tanh;OR;799;100,000000;1072900;
Tanh;OR;800;100,000000;1071500;
Tanh;OR;801;100,000000;1076100;
Tanh;OR;802;100,000000;1078900;
Tanh;OR;803;100,000000;1074800;
Tanh;OR;804;100,000000;1082300;
Tanh;OR;805;100,000000;1077200;
Tanh;OR;806;100,000000;1082300;
Tanh;OR;807;100,000000;1080600;
Tanh;OR;808;100,000000;1084500;
Tanh;OR;809;100,000000;1186500;
Tanh;OR;810;100,000000;1083700;
Tanh;OR;811;100,000000;1083400;
Tanh;OR;812;100,000000;1127700;
Tanh;OR;813;100,000000;1086100;
Tanh;OR;814;100,000000;1083400;
Tanh;OR;815;100,000000;1089500;
Tanh;OR;816;100,000000;1087200;
Tanh;OR;817;100,000000;1093400;
Tanh;OR;818;100,000000;1092100;
Tanh;OR;819;100,000000;1090100;
Tanh;OR;820;100,000000;1096200;
Tanh;OR;821;100,000000;1093800;
Tanh;OR;822;100,000000;1101000;
Tanh;OR;823;100,000000;1209000;
Tanh;OR;824;100,000000;1119900;
Tanh;OR;825;100,000000;1108500;
Tanh;OR;826;100,000000;1105300;
Tanh;OR;827;100,000000;1110900;
Tanh;OR;828;100,000000;1108300;
Tanh;OR;829;100,000000;1114500;
Tanh;OR;830;100,000000;1109900;
Tanh;OR;831;100,000000;1115900;
Tanh;OR;832;100,000000;1113800;
Tanh;OR;833;100,000000;1117800;
Tanh;OR;834;100,000000;1120400;
Tanh;OR;835;100,000000;1118800;
Tanh;OR;836;100,000000;1122700;
Tanh;OR;837;100,000000;1120100;
Tanh;OR;838;100,000000;1972100;
Tanh;OR;839;100,000000;1612100;
Tanh;OR;840;100,000000;1657700;
Tanh;OR;841;100,000000;1548900;
Tanh;OR;842;100,000000;1127300;
Tanh;OR;843;100,000000;1132500;
Tanh;OR;844;100,000000;1133000;
Tanh;OR;845;100,000000;1130800;
Tanh;OR;846;100,000000;1136600;
Tanh;OR;847;100,000000;1133300;
Tanh;OR;848;100,000000;1150200;
Tanh;OR;849;100,000000;1165100;
Tanh;OR;850;100,000000;1472400;
Tanh;OR;851;100,000000;1222200;
Tanh;OR;852;100,000000;1178000;
Tanh;OR;853;100,000000;1145400;
Tanh;OR;854;100,000000;1155900;
Tanh;OR;855;100,000000;1156500;
Tanh;OR;856;100,000000;1174400;
Tanh;OR;857;100,000000;1172100;
Tanh;OR;858;100,000000;1169700;
Tanh;OR;859;100,000000;1165500;
Tanh;OR;860;100,000000;1179800;
Tanh;OR;861;100,000000;1172900;
Tanh;OR;862;100,000000;1170800;
Tanh;OR;863;100,000000;1301600;
Tanh;OR;864;100,000000;1172600;
Tanh;OR;865;100,000000;1178600;
Tanh;OR;866;100,000000;1179000;
Tanh;OR;867;100,000000;1185100;
Tanh;OR;868;100,000000;1183100;
Tanh;OR;869;100,000000;1180600;
Tanh;OR;870;100,000000;1194000;
Tanh;OR;871;100,000000;1186000;
Tanh;OR;872;100,000000;1184400;
Tanh;OR;873;100,000000;1182800;
Tanh;OR;874;100,000000;1187300;
Tanh;OR;875;100,000000;1174400;
Tanh;OR;876;100,000000;1374200;
Tanh;OR;877;100,000000;1173700;
Tanh;OR;878;100,000000;1178800;
Tanh;OR;879;100,000000;1176400;
Tanh;OR;880;100,000000;1182200;
Tanh;OR;881;100,000000;1185400;
Tanh;OR;882;100,000000;1180800;
Tanh;OR;883;100,000000;1186400;
Tanh;OR;884;100,000000;1185700;
Tanh;OR;885;100,000000;1186700;
Tanh;OR;886;100,000000;1189000;
Tanh;OR;887;100,000000;1190300;
Tanh;OR;888;100,000000;1188300;
Tanh;OR;889;100,000000;1230800;
Tanh;OR;890;100,000000;1234300;
Tanh;OR;891;100,000000;1197700;
Tanh;OR;892;100,000000;1241100;
Tanh;OR;893;100,000000;1195100;
Tanh;OR;894;100,000000;1200500;
Tanh;OR;895;100,000000;1202100;
Tanh;OR;896;100,000000;1199400;
Tanh;OR;897;100,000000;1206800;
Tanh;OR;898;100,000000;1202000;
Tanh;OR;899;100,000000;1257200;
Tanh;OR;900;100,000000;1209400;
Tanh;OR;901;100,000000;1206000;
Tanh;OR;902;100,000000;1210700;
Tanh;OR;903;100,000000;1358200;
Tanh;OR;904;100,000000;1209700;
Tanh;OR;905;100,000000;1214600;
Tanh;OR;906;100,000000;1212400;
Tanh;OR;907;100,000000;1217200;
Tanh;OR;908;100,000000;1219600;
Tanh;OR;909;100,000000;1218500;
Tanh;OR;910;100,000000;1222500;
Tanh;OR;911;100,000000;1223800;
Tanh;OR;912;100,000000;1220700;
Tanh;OR;913;100,000000;1228700;
Tanh;OR;914;100,000000;1227100;
Tanh;OR;915;100,000000;1224900;
Tanh;OR;916;100,000000;1333100;
Tanh;OR;917;100,000000;1231700;
Tanh;OR;918;100,000000;1228500;
Tanh;OR;919;100,000000;1233600;
Tanh;OR;920;100,000000;1235300;
Tanh;OR;921;100,000000;1238200;
Tanh;OR;922;100,000000;1237700;
Tanh;OR;923;100,000000;1238800;
Tanh;OR;924;100,000000;1253900;
Tanh;OR;925;100,000000;1240900;
Tanh;OR;926;100,000000;1240200;
Tanh;OR;927;100,000000;1243900;
Tanh;OR;928;100,000000;1290300;
Tanh;OR;929;100,000000;1317500;
Tanh;OR;930;100,000000;1249500;
Tanh;OR;931;100,000000;1250300;
Tanh;OR;932;100,000000;1265400;
Tanh;OR;933;100,000000;1254000;
Tanh;OR;934;100,000000;1254200;
Tanh;OR;935;100,000000;1250800;
Tanh;OR;936;100,000000;1256300;
Tanh;OR;937;100,000000;1258600;
Tanh;OR;938;100,000000;1256100;
Tanh;OR;939;100,000000;1260900;
Tanh;OR;940;100,000000;1246700;
Tanh;OR;941;100,000000;1310500;
Tanh;OR;942;100,000000;1210900;
Tanh;OR;943;100,000000;1208300;
Tanh;OR;944;100,000000;1214600;
Tanh;OR;945;100,000000;1212200;
Tanh;OR;946;100,000000;1210600;
Tanh;OR;947;100,000000;1230800;
Tanh;OR;948;100,000000;1298300;
Tanh;OR;949;100,000000;1375900;
Tanh;OR;950;100,000000;1376200;
Tanh;OR;951;100,000000;1256200;
Tanh;OR;952;100,000000;1261200;
Tanh;OR;953;100,000000;1395900;
Tanh;OR;954;100,000000;1259500;
Tanh;OR;955;100,000000;1261900;
Tanh;OR;956;100,000000;1258700;
Tanh;OR;957;100,000000;1229200;
Tanh;OR;958;100,000000;1226600;
Tanh;OR;959;100,000000;1231100;
Tanh;OR;960;100,000000;1233600;
Tanh;OR;961;100,000000;1293400;
Tanh;OR;962;100,000000;1411500;
Tanh;OR;963;100,000000;1345300;
Tanh;OR;964;100,000000;1234500;
Tanh;OR;965;100,000000;1240200;
Tanh;OR;966;100,000000;1346900;
Tanh;OR;967;100,000000;1279100;
Tanh;OR;968;100,000000;1249000;
Tanh;OR;969;100,000000;1339900;
Tanh;OR;970;100,000000;1583900;
Tanh;OR;971;100,000000;1243100;
Tanh;OR;972;100,000000;1249000;
Tanh;OR;973;100,000000;1245900;
Tanh;OR;974;100,000000;1250500;
Tanh;OR;975;100,000000;1449600;
Tanh;OR;976;100,000000;1284600;
Tanh;OR;977;100,000000;1444000;
Tanh;OR;978;100,000000;1684300;
Tanh;OR;979;100,000000;1330800;
Tanh;OR;980;100,000000;1327700;
Tanh;OR;981;100,000000;1332900;
Tanh;OR;982;100,000000;1372500;
Tanh;OR;983;100,000000;1395500;
Tanh;OR;984;100,000000;1493800;
Tanh;OR;985;100,000000;1468600;
Tanh;OR;986;100,000000;1576300;
Tanh;OR;987;100,000000;1337600;
Tanh;OR;988;100,000000;1354200;
Tanh;OR;989;100,000000;1535800;
Tanh;OR;990;100,000000;1788700;
Tanh;OR;991;100,000000;1855200;
Tanh;OR;992;100,000000;2125600;
Tanh;OR;993;100,000000;2492100;
Tanh;OR;994;100,000000;2026500;
Tanh;OR;995;100,000000;1367300;
Tanh;OR;996;100,000000;1453300;
Tanh;OR;997;100,000000;1333200;
Tanh;OR;998;100,000000;1971100;
Tanh;OR;999;100,000000;1646300;
Tanh;OR;1000;100,000000;1279600;
