Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Tanh;XOR;315;100,000000;632800;
Tanh;XOR;316;100,000000;535100;
Tanh;XOR;317;100,000000;508200;
Tanh;XOR;318;100,000000;581400;
Tanh;XOR;319;100,000000;541000;
Tanh;XOR;320;100,000000;507500;
Tanh;XOR;321;100,000000;546500;
Tanh;XOR;322;100,000000;510100;
Tanh;XOR;323;100,000000;619500;
Tanh;XOR;324;100,000000;516600;
Tanh;XOR;325;100,000000;549100;
Tanh;XOR;326;100,000000;516700;
Tanh;XOR;327;100,000000;551200;
Tanh;XOR;328;100,000000;520600;
Tanh;XOR;329;100,000000;780000;
Tanh;XOR;330;100,000000;557400;
Tanh;XOR;331;100,000000;582400;
Tanh;XOR;332;100,000000;561600;
Tanh;XOR;333;100,000000;546900;
Tanh;XOR;334;100,000000;543200;
Tanh;XOR;335;100,000000;684300;
Tanh;XOR;336;100,000000;531900;
Tanh;XOR;337;100,000000;603600;
Tanh;XOR;338;100,000000;539300;
Tanh;XOR;339;100,000000;571200;
Tanh;XOR;340;100,000000;574000;
Tanh;XOR;341;100,000000;540300;
Tanh;XOR;342;100,000000;579000;
Tanh;XOR;343;100,000000;640700;
Tanh;XOR;344;100,000000;698700;
Tanh;XOR;345;100,000000;692300;
Tanh;XOR;346;100,000000;547900;
Tanh;XOR;347;100,000000;585700;
Tanh;XOR;348;100,000000;553800;
Tanh;XOR;349;100,000000;594100;
Tanh;XOR;350;100,000000;585300;
Tanh;XOR;351;100,000000;663200;
Tanh;XOR;352;100,000000;587700;
Tanh;XOR;353;100,000000;571700;
Tanh;XOR;354;100,000000;573600;
Tanh;XOR;355;100,000000;760800;
Tanh;XOR;356;100,000000;638000;
Tanh;XOR;357;100,000000;677700;
Tanh;XOR;358;100,000000;584100;
Tanh;XOR;359;100,000000;581200;
Tanh;XOR;360;100,000000;582300;
Tanh;XOR;361;100,000000;588100;
Tanh;XOR;362;100,000000;607600;
Tanh;XOR;363;100,000000;673100;
Tanh;XOR;364;100,000000;593000;
Tanh;XOR;365;100,000000;649500;
Tanh;XOR;366;100,000000;758300;
Tanh;XOR;367;100,000000;712300;
Tanh;XOR;368;100,000000;667800;
Tanh;XOR;369;100,000000;775700;
Tanh;XOR;370;100,000000;711400;
Tanh;XOR;371;100,000000;600900;
Tanh;XOR;372;100,000000;602600;
Tanh;XOR;373;100,000000;607700;
Tanh;XOR;374;100,000000;605600;
Tanh;XOR;375;100,000000;607400;
Tanh;XOR;376;100,000000;612300;
Tanh;XOR;377;100,000000;610600;
Tanh;XOR;378;100,000000;716900;
Tanh;XOR;379;100,000000;736000;
Tanh;XOR;380;100,000000;667600;
Tanh;XOR;381;100,000000;668000;
Tanh;XOR;382;100,000000;680600;
Tanh;XOR;383;100,000000;620700;
Tanh;XOR;384;100,000000;621700;
Tanh;XOR;385;100,000000;626500;
Tanh;XOR;386;100,000000;625300;
Tanh;XOR;387;100,000000;626300;
Tanh;XOR;388;100,000000;727400;
Tanh;XOR;389;100,000000;629700;
Tanh;XOR;390;100,000000;631900;
Tanh;XOR;391;100,000000;637600;
Tanh;XOR;392;100,000000;634900;
Tanh;XOR;393;100,000000;740800;
Tanh;XOR;394;100,000000;676800;
Tanh;XOR;395;100,000000;868700;
Tanh;XOR;396;100,000000;657600;
Tanh;XOR;397;100,000000;750100;
Tanh;XOR;398;100,000000;644400;
Tanh;XOR;399;100,000000;642800;
Tanh;XOR;400;100,000000;659300;
Tanh;XOR;401;100,000000;647100;
Tanh;XOR;402;100,000000;648000;
Tanh;XOR;403;100,000000;1160400;
Tanh;XOR;404;100,000000;940600;
Tanh;XOR;405;100,000000;968500;
Tanh;XOR;406;100,000000;1033100;
Tanh;XOR;407;100,000000;899400;
Tanh;XOR;408;100,000000;794800;
Tanh;XOR;409;100,000000;983800;
Tanh;XOR;410;100,000000;933000;
Tanh;XOR;411;100,000000;672900;
Tanh;XOR;412;100,000000;669100;
Tanh;XOR;413;100,000000;706100;
Tanh;XOR;414;100,000000;1006000;
Tanh;XOR;415;100,000000;876600;
Tanh;XOR;416;100,000000;854300;
Tanh;XOR;417;100,000000;712500;
Tanh;XOR;418;100,000000;682400;
Tanh;XOR;419;100,000000;713600;
Tanh;XOR;420;100,000000;683500;
Tanh;XOR;421;100,000000;682100;
Tanh;XOR;422;100,000000;865300;
Tanh;XOR;423;100,000000;697100;
Tanh;XOR;424;100,000000;683600;
Tanh;XOR;425;100,000000;684500;
Tanh;XOR;426;100,000000;728800;
Tanh;XOR;427;100,000000;691300;
Tanh;XOR;428;100,000000;575500;
Tanh;XOR;429;100,000000;568600;
Tanh;XOR;430;100,000000;621100;
Tanh;XOR;431;100,000000;617200;
Tanh;XOR;432;100,000000;573700;
Tanh;XOR;433;100,000000;573000;
Tanh;XOR;434;100,000000;574600;
Tanh;XOR;435;100,000000;579300;
Tanh;XOR;436;100,000000;576800;
Tanh;XOR;437;100,000000;722300;
Tanh;XOR;438;100,000000;578400;
Tanh;XOR;439;100,000000;584900;
Tanh;XOR;440;100,000000;711100;
Tanh;XOR;441;100,000000;594200;
Tanh;XOR;442;100,000000;586200;
Tanh;XOR;443;100,000000;582500;
Tanh;XOR;444;100,000000;873600;
Tanh;XOR;445;100,000000;585800;
Tanh;XOR;446;100,000000;604700;
Tanh;XOR;447;100,000000;818800;
Tanh;XOR;448;100,000000;596500;
Tanh;XOR;449;100,000000;590700;
Tanh;XOR;450;100,000000;592200;
Tanh;XOR;451;100,000000;596700;
Tanh;XOR;452;100,000000;594300;
Tanh;XOR;453;100,000000;595600;
Tanh;XOR;454;100,000000;605900;
Tanh;XOR;455;100,000000;598800;
Tanh;XOR;456;100,000000;635100;
Tanh;XOR;457;100,000000;606600;
Tanh;XOR;458;100,000000;637300;
Tanh;XOR;459;100,000000;603700;
Tanh;XOR;460;100,000000;609600;
Tanh;XOR;461;100,000000;677900;
Tanh;XOR;462;100,000000;607800;
Tanh;XOR;463;100,000000;613200;
Tanh;XOR;464;100,000000;713900;
Tanh;XOR;465;100,000000;612300;
Tanh;XOR;466;100,000000;772800;
Tanh;XOR;467;100,000000;681600;
Tanh;XOR;468;100,000000;615600;
Tanh;XOR;469;100,000000;654900;
Tanh;XOR;470;100,000000;625400;
Tanh;XOR;471;100,000000;626500;
Tanh;XOR;472;100,000000;752500;
Tanh;XOR;473;100,000000;622300;
Tanh;XOR;474;100,000000;623400;
Tanh;XOR;475;100,000000;727300;
Tanh;XOR;476;100,000000;626000;
Tanh;XOR;477;100,000000;627100;
Tanh;XOR;478;100,000000;737800;
Tanh;XOR;479;100,000000;630200;
Tanh;XOR;480;100,000000;631900;
Tanh;XOR;481;100,000000;636400;
Tanh;XOR;482;100,000000;634800;
Tanh;XOR;483;100,000000;635200;
Tanh;XOR;484;100,000000;765100;
Tanh;XOR;485;100,000000;673100;
Tanh;XOR;486;100,000000;639200;
Tanh;XOR;487;100,000000;645600;
Tanh;XOR;488;100,000000;641800;
Tanh;XOR;489;100,000000;643000;
Tanh;XOR;490;100,000000;650100;
Tanh;XOR;491;100,000000;873300;
Tanh;XOR;492;100,000000;683000;
Tanh;XOR;493;100,000000;657600;
Tanh;XOR;494;100,000000;959400;
Tanh;XOR;495;100,000000;814900;
Tanh;XOR;496;100,000000;764900;
Tanh;XOR;497;100,000000;697300;
Tanh;XOR;498;100,000000;687800;
Tanh;XOR;499;100,000000;671400;
Tanh;XOR;500;100,000000;672700;
Tanh;XOR;501;100,000000;679400;
Tanh;XOR;502;100,000000;675100;
Tanh;XOR;503;100,000000;677300;
Tanh;XOR;504;100,000000;719800;
Tanh;XOR;505;100,000000;690200;
Tanh;XOR;506;100,000000;688700;
Tanh;XOR;507;100,000000;683500;
Tanh;XOR;508;100,000000;687300;
Tanh;XOR;509;100,000000;693400;
Tanh;XOR;510;100,000000;686500;
Tanh;XOR;511;100,000000;688100;
Tanh;XOR;512;100,000000;692900;
Tanh;XOR;513;100,000000;690900;
Tanh;XOR;514;100,000000;697900;
Tanh;XOR;515;100,000000;805500;
Tanh;XOR;516;100,000000;694400;
Tanh;XOR;517;100,000000;858200;
Tanh;XOR;518;100,000000;705300;
Tanh;XOR;519;100,000000;702000;
Tanh;XOR;520;100,000000;706900;
Tanh;XOR;521;100,000000;701600;
Tanh;XOR;522;100,000000;702000;
Tanh;XOR;523;100,000000;861900;
Tanh;XOR;524;100,000000;701400;
Tanh;XOR;525;100,000000;722500;
Tanh;XOR;526;100,000000;709200;
Tanh;XOR;527;100,000000;705000;
Tanh;XOR;528;100,000000;710500;
Tanh;XOR;529;100,000000;711700;
Tanh;XOR;530;100,000000;712900;
Tanh;XOR;531;100,000000;717600;
Tanh;XOR;532;100,000000;715900;
Tanh;XOR;533;100,000000;716900;
Tanh;XOR;534;100,000000;721100;
Tanh;XOR;535;100,000000;718500;
Tanh;XOR;536;100,000000;716900;
Tanh;XOR;537;100,000000;871900;
Tanh;XOR;538;100,000000;804800;
Tanh;XOR;539;100,000000;761600;
Tanh;XOR;540;100,000000;726700;
Tanh;XOR;541;100,000000;728600;
Tanh;XOR;542;100,000000;732600;
Tanh;XOR;543;100,000000;730700;
