Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Sigmoïde;AND;341;100,000000;354500;
Sigmoïde;AND;342;100,000000;484600;
Sigmoïde;AND;343;100,000000;366200;
Sigmoïde;AND;344;100,000000;343600;
Sigmoïde;AND;345;100,000000;345100;
Sigmoïde;AND;346;100,000000;348200;
Sigmoïde;AND;347;100,000000;349200;
Sigmoïde;AND;348;100,000000;350500;
Sigmoïde;AND;349;100,000000;358700;
Sigmoïde;AND;350;100,000000;351100;
Sigmoïde;AND;351;100,000000;553600;
Sigmoïde;AND;352;100,000000;353100;
Sigmoïde;AND;353;100,000000;456100;
Sigmoïde;AND;354;100,000000;618200;
Sigmoïde;AND;355;100,000000;443700;
Sigmoïde;AND;356;100,000000;373700;
Sigmoïde;AND;357;100,000000;358100;
Sigmoïde;AND;358;100,000000;408400;
Sigmoïde;AND;359;100,000000;469700;
Sigmoïde;AND;360;100,000000;390500;
Sigmoïde;AND;361;100,000000;388400;
Sigmoïde;AND;362;100,000000;412500;
Sigmoïde;AND;363;100,000000;418300;
Sigmoïde;AND;364;100,000000;584400;
Sigmoïde;AND;365;100,000000;454500;
Sigmoïde;AND;366;100,000000;382000;
Sigmoïde;AND;367;100,000000;382500;
Sigmoïde;AND;368;100,000000;379000;
Sigmoïde;AND;369;100,000000;459400;
Sigmoïde;AND;370;100,000000;497600;
Sigmoïde;AND;371;100,000000;462000;
Sigmoïde;AND;372;100,000000;514700;
Sigmoïde;AND;373;100,000000;405100;
Sigmoïde;AND;374;100,000000;384600;
Sigmoïde;AND;375;100,000000;385900;
Sigmoïde;AND;376;100,000000;390900;
Sigmoïde;AND;377;100,000000;388200;
Sigmoïde;AND;378;100,000000;391300;
Sigmoïde;AND;379;100,000000;390700;
Sigmoïde;AND;380;100,000000;402800;
Sigmoïde;AND;381;100,000000;415300;
Sigmoïde;AND;382;100,000000;408900;
Sigmoïde;AND;383;100,000000;412200;
Sigmoïde;AND;384;100,000000;433500;
Sigmoïde;AND;385;100,000000;395600;
Sigmoïde;AND;386;100,000000;439800;
Sigmoïde;AND;387;100,000000;412900;
Sigmoïde;AND;388;100,000000;453900;
Sigmoïde;AND;389;100,000000;397300;
Sigmoïde;AND;390;100,000000;444400;
Sigmoïde;AND;391;100,000000;448400;
Sigmoïde;AND;392;100,000000;440500;
Sigmoïde;AND;393;100,000000;439300;
Sigmoïde;AND;394;100,000000;496900;
Sigmoïde;AND;395;100,000000;446200;
Sigmoïde;AND;396;100,000000;406100;
Sigmoïde;AND;397;100,000000;448100;
Sigmoïde;AND;398;100,000000;419400;
Sigmoïde;AND;399;100,000000;434900;
Sigmoïde;AND;400;100,000000;419000;
Sigmoïde;AND;401;100,000000;418900;
Sigmoïde;AND;402;100,000000;415600;
Sigmoïde;AND;403;100,000000;423800;
Sigmoïde;AND;404;100,000000;418400;
Sigmoïde;AND;405;100,000000;422300;
Sigmoïde;AND;406;100,000000;423300;
Sigmoïde;AND;407;100,000000;422000;
Sigmoïde;AND;408;100,000000;479300;
Sigmoïde;AND;409;100,000000;439300;
Sigmoïde;AND;410;100,000000;436300;
Sigmoïde;AND;411;100,000000;427400;
Sigmoïde;AND;412;100,000000;432800;
Sigmoïde;AND;413;100,000000;439000;
Sigmoïde;AND;414;100,000000;415200;
Sigmoïde;AND;415;100,000000;520300;
Sigmoïde;AND;416;100,000000;446700;
Sigmoïde;AND;417;100,000000;467200;
Sigmoïde;AND;418;100,000000;438000;
Sigmoïde;AND;419;100,000000;474900;
Sigmoïde;AND;420;100,000000;439700;
Sigmoïde;AND;421;100,000000;430800;
Sigmoïde;AND;422;100,000000;433600;
Sigmoïde;AND;423;100,000000;478800;
Sigmoïde;AND;424;100,000000;428600;
Sigmoïde;AND;425;100,000000;434100;
Sigmoïde;AND;426;100,000000;475100;
Sigmoïde;AND;427;100,000000;513500;
Sigmoïde;AND;428;100,000000;429600;
Sigmoïde;AND;429;100,000000;440400;
Sigmoïde;AND;430;100,000000;440900;
Sigmoïde;AND;431;100,000000;434200;
Sigmoïde;AND;432;100,000000;523300;
Sigmoïde;AND;433;100,000000;436500;
Sigmoïde;AND;434;100,000000;442400;
Sigmoïde;AND;435;100,000000;437200;
Sigmoïde;AND;436;100,000000;438100;
Sigmoïde;AND;437;100,000000;445700;
Sigmoïde;AND;438;100,000000;493600;
Sigmoïde;AND;439;100,000000;440500;
Sigmoïde;AND;440;100,000000;441900;
Sigmoïde;AND;441;100,000000;442800;
Sigmoïde;AND;442;100,000000;444500;
Sigmoïde;AND;443;100,000000;498800;
Sigmoïde;AND;444;100,000000;446400;
Sigmoïde;AND;445;100,000000;446800;
Sigmoïde;AND;446;100,000000;447500;
Sigmoïde;AND;447;100,000000;500700;
Sigmoïde;AND;448;100,000000;502600;
Sigmoïde;AND;449;100,000000;451200;
Sigmoïde;AND;450;100,000000;452200;
Sigmoïde;AND;451;100,000000;457800;
Sigmoïde;AND;452;100,000000;453900;
Sigmoïde;AND;453;100,000000;496600;
Sigmoïde;AND;454;100,000000;473900;
Sigmoïde;AND;455;100,000000;456400;
Sigmoïde;AND;456;100,000000;462300;
Sigmoïde;AND;457;100,000000;460700;
